CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
28802	194.71684	6058205891604	0.38703	0.55870	193.97993	0.73691	747	1	0.36428	0.54285	1	0.38170	0.61315	1	0.37299	0.57800	1	0.37667	0.51613	15.63998	1.06550	1	0.62665	0.48227	15.18351	1.05769	1	-0.03135	-0.00457	0.67656	0.00317	1	0.03198	0.00214	0.64718	0.00319	1	0.46198	0.55000	0	
28803	194.72368	6058205959832	0.38650	0.55857	193.97993	0.74374	747	1	0.36633	0.55092	1	0.37250	0.60629	1	0.36941	0.57860	1	0.37662	0.51595	15.54195	1.05769	1	0.62666	0.48233	15.19712	1.04988	1	-0.03135	-0.00457	0.67656	0.00331	1	0.03198	0.00214	0.64718	0.00323	1	0.46198	0.55000	0	
28804	194.73026	6058206025657	0.38579	0.55840	193.97993	0.75032	747	1	0.37831	0.57935	1	0.36175	0.55968	1	0.37003	0.56951	1	0.37668	0.51597	15.54143	1.04988	1	0.62666	0.48232	15.11419	1.04207	1	-0.03135	-0.00457	0.67656	0.00321	1	0.03198	0.00214	0.64718	0.00320	1	0.46198	0.55000	0	
28805	194.73700	6058206093062	0.38510	0.55833	193.97993	0.75706	747	1	0.37949	0.58378	1	0.36272	0.56487	1	0.37110	0.57433	1	0.37661	0.51591	15.71942	1.04207	1	0.62667	0.48231	14.80916	1.03425	1	-0.03135	-0.00447	0.67656	0.00323	1	0.03260	0.00228	0.65977	0.00331	1	0.46198	0.55000	0	
28806	194.74350	6058206158145	0.38464	0.55827	193.97993	0.76357	747	1	0.37035	0.52412	1	0.37884	0.60531	1	0.37459	0.56471	1	0.37679	0.51570	15.72552	1.03425	1	0.62673	0.48223	14.80192	1.03425	1	-0.03135	-0.00447	0.67656	0.00317	1	0.03260	0.00228	0.65977	0.00331	1	0.46198	0.55000	0	
28807	194.75017	6058206224832	0.38462	0.55871	193.97993	0.77023	747	1	0.37600	0.52278	1	0.37362	0.63555	1	0.37481	0.57916	1	0.37669	0.51548	15.27007	1.03425	1	0.62670	0.48222	14.84768	1.03425	1	-0.03135	-0.00447	0.67656	0.00315	1	0.03260	0.00228	0.65977	0.00330	1	0.46198	0.55000	0	
28808	194.75703	6058206293466	0.38459	0.55911	193.97993	0.77710	747	1	0.37600	0.52278	1	0.37271	0.63093	1	0.37435	0.57685	1	0.37662	0.51535	15.31237	1.03425	1	0.62660	0.48223	15.19914	1.04207	1	-0.03135	-0.00447	0.67656	0.00320	1	0.03353	0.00240	0.67955	0.00326	1	0.46198	0.55000	0	
28809	194.76378	6058206360937	0.38472	0.55849	193.97993	0.78384	747	1	0.39176	0.55295	1	0.37146	0.52556	1	0.38161	0.53925	1	0.37679	0.51527	15.34224	1.04207	1	0.62662	0.48224	15.01486	1.04988	1	-0.03135	-0.00447	0.67656	0.00324	1	0.03353	0.00240	0.67955	0.00327	1	0.46198	0.55000	0	
28810	194.77037	6058206426833	0.38456	0.55883	193.97993	0.79044	747	1	0.37835	0.56512	1	0.35867	0.56566	1	0.36851	0.56539	1	0.37664	0.51533	15.51468	1.04988	1	0.62656	0.48224	15.32961	1.05769	1	-0.03135	-0.00447	0.67656	0.00314	1	0.03353	0.00240	0.67955	0.00323	1	0.46198	0.55000	0	
28811	194.77721	6058206495146	0.38439	0.55917	193.97993	0.79727	747	1	0.37717	0.56058	1	0.35769	0.56058	1	0.36743	0.56058	1	0.37668	0.51514	15.11059	1.05769	1	0.62671	0.48209	15.54433	1.06550	1	-0.03135	-0.00447	0.67656	0.00314	1	0.03353	0.00240	0.67955	0.00332	1	0.46198	0.55000	0	
28812	194.78413	6058206564520	0.38459	0.55942	193.97993	0.80420	747	1	0.39232	0.58516	1	0.37630	0.55341	1	0.38431	0.56929	1	0.37680	0.51495	15.02289	1.06550	1	0.62675	0.48161	15.19101	1.06550	1	-0.03135	-0.00447	0.67656	0.00314	1	0.03353	0.00240	0.67955	0.00314	1	0.46198	0.55000	0	
28813	194.79045	6058206627666	0.38451	0.56021	193.97993	0.81052	747	1	0.38851	0.57603	1	0.36786	0.59120	1	0.37818	0.58361	1	0.37679	0.51502	15.21584	1.06550	1	0.62643	0.48162	15.43849	1.06550	1	-0.03135	-0.00447	0.67656	0.00315	1	0.03353	0.00240	0.67955	0.00314	1	0.46198	0.55000	0	
28814	194.79736	6058206696759	0.38446	0.56109	193.97993	0.81743	747	1	0.38851	0.57603	1	0.36786	0.59120	1	0.37818	0.58361	1	0.37669	0.51495	15.47649	1.06550	1	0.62667	0.48164	14.81338	1.06550	1	-0.03183	-0.00448	0.68699	0.00312	1	0.03337	0.00244	0.67646	0.00323	1	0.46198	0.55000	0	
28815	194.80382	6058206761334	0.38431	0.56111	193.97993	0.82388	747	1	0.39036	0.54933	1	0.37330	0.57069	1	0.38183	0.56001	1	0.37675	0.51480	15.17836	1.06550	1	0.62674	0.48150	14.66992	1.06550	1	-0.03183	-0.00448	0.68699	0.00320	1	0.03337	0.00244	0.67646	0.00326	1	0.46198	0.55000	0	
28816	194.81053	6058206828429	0.38437	0.56109	193.97993	0.83060	747	1	0.41250	0.58183	1	0.35586	0.52641	1	0.38418	0.55412	1	0.37669	0.51484	15.29273	1.06550	1	0.62672	0.48151	15.21647	1.06550	1	-0.03183	-0.00448	0.68699	0.00317	1	0.03337	0.00244	0.67646	0.00322	1	0.46198	0.55000	0	
28817	194.81741	6058206897294	0.38442	0.56106	193.97993	0.83748	747	1	0.41250	0.58183	1	0.35586	0.52641	1	0.38418	0.55412	1	0.37676	0.51508	15.30770	1.06550	1	0.62672	0.48151	15.21647	1.06550	1	-0.03135	-0.00436	0.67656	0.00326	1	0.03337	0.00244	0.67646	0.00322	1	0.46198	0.55000	0	
28818	194.82393	6058206962455	0.38401	0.56097	193.97993	0.84399	747	1	0.38972	0.52105	1	0.35731	0.60182	1	0.37351	0.56143	1	0.37649	0.51492	15.64755	1.06550	1	0.62675	0.48157	15.29070	1.06550	1	-0.03135	-0.00436	0.67656	0.00324	1	0.03337	0.00244	0.67646	0.00324	1	0.46198	0.55000	0	
28819	194.83086	6058207031712	0.38386	0.56229	193.97993	0.85092	747	1	0.38772	0.56491	1	0.37662	0.68840	1	0.38217	0.62666	1	0.37665	0.51503	15.64578	1.06550	1	0.62676	0.48154	15.17685	1.06550	1	-0.03135	-0.00436	0.67656	0.00329	1	0.03337	0.00244	0.67646	0.00324	1	0.46198	0.55000	0	
28820	194.83743	6058207097438	0.38372	0.56370	193.97993	0.85750	747	1	0.38882	0.56942	1	0.37750	0.69251	1	0.38316	0.63096	1	0.37653	0.51484	15.71369	1.05764	1	0.62672	0.48154	15.13005	1.05764	1	-0.03085	-0.00427	0.66251	0.00317	1	0.03337	0.00244	0.67646	0.00319	1	0.46198	0.55000	0	
28821	194.84445	6058207167599	0.38326	0.56513	193.97993	0.86452	747	1	0.37595	0.57538	1	0.39411	0.63835	1	0.38503	0.60687	1	0.37643	0.51493	15.70318	1.04978	1	0.62668	0.48152	15.04198	1.04978	1	-0.03085	-0.00427	0.66251	0.00320	1	0.03337	0.00244	0.67646	0.00323	1	0.46198	0.55000	0	
28822	194.85080	6058207231092	0.38344	0.56566	193.97993	0.87086	747	1	0.40363	0.57301	1	0.40785	0.58426	1	0.40574	0.57863	1	0.37634	0.51488	15.83102	1.04191	1	0.62667	0.48149	15.14668	1.04191	1	-0.03085	-0.00427	0.66251	0.00316	1	0.03337	0.00244	0.67646	0.00319	1	0.46198	0.55000	0	
28823	194.85770	6058207300079	0.38362	0.56624	193.97993	0.87776	747	1	0.40363	0.57301	1	0.40852	0.58920	1	0.40608	0.58110	1	0.37624	0.51503	15.94158	1.04191	1	0.62626	0.48135	15.51144	1.03410	1	-0.03168	-0.00438	0.67935	0.00320	1	0.03186	0.00238	0.64871	0.00326	1	0.46198	0.55000	0	
28824	194.86427	6058207365800	0.38311	0.56800	193.97993	0.88434	747	1	0.38314	0.62103	1	0.36823	0.62465	1	0.37568	0.62284	1	0.37603	0.51524	16.00373	1.04196	1	0.62592	0.48132	15.10408	1.03415	1	-0.03168	-0.00438	0.67935	0.00317	1	0.03186	0.00238	0.64871	0.00316	1	0.46198	0.55000	0	
28825	194.87108	6058207433889	0.38195	0.56891	193.97993	0.89114	747	1	0.39023	0.60112	1	0.32229	0.58222	1	0.35626	0.59167	1	0.37594	0.51517	15.80630	1.04201	1	0.62589	0.48129	15.02581	1.03420	1	-0.03168	-0.00438	0.67935	0.00317	1	0.03186	0.00238	0.64871	0.00324	1	0.46198	0.55000	0	
28826	194.87772	6058207500241	0.38083	0.57000	193.97993	0.89778	747	1	0.39231	0.60928	1	0.32464	0.59188	1	0.35848	0.60058	1	0.37522	0.51499	15.39967	1.02721	1	0.62519	0.48166	15.59188	1.01940	1	-0.03209	-0.00442	0.68586	0.00318	1	0.03217	0.00242	0.65907	0.00323	1	0.46198	0.55000	0	
28827	194.88435	6058207566583	0.38085	0.57144	193.97993	0.90442	747	1	0.35532	0.56531	1	0.38388	0.60822	1	0.36960	0.58676	1	0.37522	0.51497	15.28427	1.00455	1	0.62513	0.48142	15.71601	1.00455	1	-0.03209	-0.00442	0.68586	0.00316	1	0.03217	0.00242	0.65907	0.00316	1	0.46198	0.55000	0	
28828	194.89117	6058207634787	0.38066	0.57277	193.97993	0.91124	747	1	0.38878	0.62258	1	0.38779	0.59888	1	0.38828	0.61073	1	0.37544	0.51508	15.04105	0.98969	1	0.62520	0.48126	15.21852	0.98969	1	-0.03209	-0.00442	0.68586	0.00331	1	0.03217	0.00242	0.65907	0.00319	1	0.46198	0.55000	0	
28829	194.89777	6058207700771	0.38111	0.60114	193.97993	0.91124	747	0	0.38995	0.62697	1	0.38865	0.60402	1	0.38930	0.61550	1	0.37535	0.51516	15.33839	0.98183	1	0.62503	0.48130	15.23730	0.98183	1	-0.03114	-0.00434	0.66458	0.00328	1	0.03228	0.00253	0.66129	0.00327	1	0.46198	0.55000	0	
28830	194.90457	6058207768816	0.38461	0.63099	193.97993	0.91124	747	0	0.39102	0.65269	1	0.38520	0.66900	1	0.38811	0.66084	1	0.37521	0.51506	15.51947	0.98882	1	0.62507	0.48132	15.10127	0.98882	1	-0.03114	-0.00434	0.66458	0.00317	1	0.03228	0.00253	0.66129	0.00320	1	0.46198	0.55000	0	
28831	194.91118	6058207834838	0.38359	0.62930	193.97993	0.91124	747	0	0.38160	0.62847	1	0.38152	0.62333	1	0.38156	0.62590	1	0.37511	0.51518	15.75704	0.99581	1	0.62502	0.48137	15.32788	0.99581	1	-0.03114	-0.00434	0.66458	0.00316	1	0.03228	0.00253	0.66129	0.00318	1	0.46198	0.55000	0	
28832	194.91795	6058207902713	0.38258	0.62626	194.89777	0.02019	748	1	0.37929	0.62031	1	0.37983	0.61403	1	0.37956	0.61717	1	0.37514	0.51515	15.66692	1.01066	1	0.62503	0.48142	15.33860	1.01066	1	-0.03162	-0.00445	0.67362	0.00320	1	0.03228	0.00253	0.66129	0.00323	1	0.46198	0.55000	0	
28833	194.92450	6058207968089	0.38128	0.62272	194.89777	0.02673	748	1	0.38623	0.58091	1	0.36588	0.63616	1	0.37606	0.60854	1	0.37518	0.51520	15.64935	1.01853	1	0.62501	0.48140	15.37023	1.01853	1	-0.03162	-0.00445	0.67362	0.00320	1	0.03228	0.00253	0.66129	0.00329	1	0.46198	0.55000	0	
28834	194.93115	6058208034670	0.37932	0.61310	194.89777	0.03339	748	1	0.38079	0.57030	1	0.35822	0.55969	1	0.36950	0.56499	1	0.37513	0.51522	15.61129	1.02639	1	0.62502	0.48138	15.45649	1.02639	1	-0.03162	-0.00445	0.67362	0.00318	1	0.03228	0.00253	0.66129	0.00323	1	0.46198	0.55000	0	
28835	194.93774	6058208100590	0.37776	0.60552	194.89777	0.03998	748	1	0.37960	0.56566	1	0.35721	0.55438	1	0.36840	0.56002	1	0.37525	0.51531	15.58397	1.03425	1	0.62503	0.48142	15.33860	1.03425	1	-0.03162	-0.00445	0.67362	0.00327	1	0.03228	0.00253	0.66129	0.00323	1	0.46198	0.55000	0	
28836	194.94450	6058208168148	0.37679	0.60414	194.89777	0.04674	748	1	0.37471	0.58009	1	0.36537	0.60894	1	0.37004	0.59451	1	0.37518	0.51520	15.64935	1.03425	1	0.62511	0.48145	15.06141	1.03425	1	-0.03162	-0.00445	0.67362	0.00320	1	0.03228	0.00253	0.66129	0.00319	1	0.46198	0.55000	0	
28837	194.95145	6058208237587	0.37599	0.60097	194.89777	0.05368	748	1	0.38076	0.60908	1	0.35840	0.54221	1	0.36958	0.57565	1	0.37512	0.51531	15.95399	1.03425	1	0.62506	0.48129	14.96080	1.03425	1	-0.03162	-0.00445	0.67362	0.00316	1	0.03228	0.00253	0.66129	0.00324	1	0.46198	0.55000	0	
28838	194.95795	6058208302517	0.37535	0.59844	194.89777	0.06018	748	1	0.38076	0.60908	1	0.35840	0.54221	1	0.36958	0.57565	1	0.37498	0.51546	15.85796	1.03425	1	0.62507	0.48133	15.15226	1.03425	1	-0.03162	-0.00445	0.67362	0.00316	1	0.03217	0.00242	0.65907	0.00333	1	0.46198	0.55000	0	
28839	194.96468	6058208369849	0.37533	0.60026	194.89777	0.06691	748	1	0.38227	0.63960	1	0.36803	0.59727	1	0.37515	0.61843	1	0.37508	0.51521	15.61859	1.03425	1	0.62507	0.48120	15.34249	1.03425	1	-0.03162	-0.00445	0.67362	0.00315	1	0.03217	0.00242	0.65907	0.00336	1	0.46198	0.55000	0	
28840	194.97147	6058208437710	0.37546	0.59919	194.89777	0.07370	748	1	0.36873	0.59213	1	0.38495	0.58268	1	0.37684	0.58741	1	0.37517	0.51517	15.48382	1.03425	1	0.62502	0.48147	15.59357	1.03425	1	-0.03162	-0.00445	0.67362	0.00328	1	0.03217	0.00242	0.65907	0.00325	1	0.46198	0.55000	0	
28841	194.97820	6058208505051	0.37556	0.59828	194.89777	0.08043	748	1	0.36873	0.59213	1	0.38495	0.58268	1	0.37684	0.58741	1	0.37520	0.51518	15.52527	1.03425	1	0.62519	0.48119	15.22070	1.03425	1	-0.03158	-0.00439	0.67290	0.00328	1	0.03228	0.00253	0.66129	0.00329	1	0.46198	0.55000	0	
28842	194.98482	6058208571327	0.37482	0.59570	194.89777	0.08705	748	1	0.36469	0.55489	1	0.36548	0.56945	1	0.36509	0.56217	1	0.37514	0.51513	15.75699	1.03425	1	0.62526	0.48126	14.60272	1.03425	1	-0.03158	-0.00439	0.67290	0.00317	1	0.03228	0.00253	0.66129	0.00344	1	0.46198	0.55000	0	
28843	194.99142	6058208637378	0.37409	0.59308	194.89777	0.09366	748	1	0.36465	0.56639	1	0.36334	0.54623	1	0.36399	0.55631	1	0.37514	0.51527	15.87867	1.03425	1	0.62519	0.48130	15.07634	1.03425	1	-0.03158	-0.00439	0.67290	0.00323	1	0.03228	0.00253	0.66129	0.00326	1	0.46198	0.55000	0	
28844	194.99823	6058208705399	0.37346	0.59078	194.89777	0.10046	748	1	0.36465	0.56639	1	0.36334	0.54623	1	0.36399	0.55631	1	0.37526	0.51512	15.56815	1.03425	1	0.62521	0.48125	15.18012	1.03425	1	-0.03158	-0.00439	0.67290	0.00326	1	0.03228	0.00253	0.66129	0.00325	1	0.46198	0.55000	0	
28845	195.00482	6058208771293	0.37326	0.59028	194.89777	0.10706	748	1	0.38105	0.56663	1	0.35887	0.59790	1	0.36996	0.58226	1	0.37511	0.51522	16.01450	1.03425	1	0.62518	0.48126	15.24486	1.03425	1	-0.03158	-0.00439	0.67290	0.00317	1	0.03228	0.00253	0.66129	0.00323	1	0.46198	0.55000	0	
28846	195.01160	6058208839129	0.37294	0.58823	194.89777	0.11383	748	1	0.38787	0.57838	1	0.34725	0.52837	1	0.36756	0.55337	1	0.37511	0.51524	16.02844	1.03425	1	0.62521	0.48130	15.25153	1.03425	1	-0.03158	-0.00439	0.67290	0.00317	1	0.03228	0.00253	0.66129	0.00323	1	0.46198	0.55000	0	
28847	195.01837	6058208906790	0.37266	0.58639	194.89777	0.12061	748	1	0.38787	0.57838	1	0.34725	0.52837	1	0.36756	0.55337	1	0.37534	0.51503	15.16637	1.03425	1	0.62523	0.48109	15.25598	1.03425	1	-0.03158	-0.00429	0.67289	0.00330	1	0.03228	0.00258	0.66129	0.00324	1	0.46198	0.55000	0	
28848	195.02487	6058208971761	0.37298	0.58745	194.89777	0.12711	748	1	0.38445	0.56252	1	0.37364	0.65262	1	0.37904	0.60757	1	0.37526	0.51495	15.50178	1.03425	1	0.62523	0.48101	15.35273	1.03425	1	-0.03158	-0.00429	0.67289	0.00322	1	0.03228	0.00258	0.66129	0.00327	1	0.46198	0.55000	0	
28849	195.03188	6058209041855	0.37367	0.58541	194.89777	0.13411	748	1	0.40200	0.53641	1	0.37324	0.55287	1	0.38762	0.54464	1	0.37510	0.51495	15.91858	1.03425	1	0.62520	0.48100	15.37344	1.03425	1	-0.03158	-0.00429	0.67289	0.00327	1	0.03228	0.00258	0.66129	0.00324	1	0.46198	0.55000	0	
28850	195.03853	6058209108327	0.37431	0.58356	194.89777	0.14076	748	1	0.40200	0.53641	1	0.37324	0.55287	1	0.38762	0.54464	1	0.37522	0.51492	15.74055	1.03425	1	0.62519	0.48095	15.45837	1.03425	1	-0.03162	-0.00434	0.67362	0.00332	1	0.03228	0.00253	0.66129	0.00323	1	0.46198	0.55000	0	
28851	195.04504	6058209173606	0.37401	0.58416	194.89777	0.14728	748	1	0.36218	0.56394	1	0.37260	0.63065	1	0.36739	0.59730	1	0.37513	0.51522	16.00694	1.03425	1	0.62523	0.48101	15.35273	1.03425	1	-0.03162	-0.00434	0.67362	0.00320	1	0.03228	0.00253	0.66129	0.00327	1	0.46198	0.55000	0	
28852	195.05190	6058209242106	0.37415	0.58433	194.89777	0.15413	748	1	0.38546	0.60201	1	0.36935	0.57477	1	0.37740	0.58839	1	0.37516	0.51514	15.58959	1.03425	1	0.62526	0.48115	15.28419	1.03425	1	-0.03162	-0.00434	0.67362	0.00321	1	0.03228	0.00253	0.66129	0.00325	1	0.46198	0.55000	0	
28853	195.05850	6058209308178	0.37428	0.58450	194.89777	0.16074	748	1	0.38546	0.60201	1	0.36935	0.57477	1	0.37740	0.58839	1	0.37516	0.51513	15.49387	1.03425	1	0.62516	0.48115	15.11777	1.03425	1	-0.03162	-0.00434	0.67362	0.00329	1	0.03228	0.00253	0.66129	0.00322	1	0.46198	0.55000	0	
28854	195.06531	6058209376110	0.37427	0.58450	194.89777	0.16754	748	1	0.37421	0.56443	1	0.37369	0.60478	1	0.37395	0.58461	1	0.37516	0.51499	15.34464	1.03425	1	0.62526	0.48110	15.33864	1.03425	1	-0.03162	-0.00434	0.67362	0.00330	1	0.03228	0.00253	0.66129	0.00322	1	0.46198	0.55000	0	
28855	195.07181	6058209441169	0.37463	0.58436	194.89777	0.17404	748	1	0.40016	0.59501	1	0.36792	0.56636	1	0.38404	0.58069	1	0.37517	0.51510	15.46695	1.03425	1	0.62515	0.48131	15.48892	1.03425	1	-0.03162	-0.00434	0.67362	0.00327	1	0.03228	0.00253	0.66129	0.00322	1	0.46198	0.55000	0	
28856	195.07870	6058209510085	0.37496	0.58423	194.89777	0.18094	748	1	0.40016	0.59501	1	0.36792	0.56636	1	0.38404	0.58069	1	0.37521	0.51506	15.51947	1.03425	1	0.62529	0.48115	15.21199	1.03425	1	-0.03162	-0.00434	0.67362	0.00316	1	0.03228	0.00258	0.66129	0.00326	1	0.46198	0.55000	0	
28857	195.08528	6058209575992	0.37526	0.58408	194.89777	0.18752	748	1	0.39676	0.58357	1	0.37005	0.57654	1	0.38340	0.58006	1	0.37529	0.51498	15.27361	1.03425	1	0.62527	0.48110	15.07609	1.03425	1	-0.03162	-0.00434	0.67362	0.00318	1	0.03228	0.00258	0.66129	0.00326	1	0.46198	0.55000	0	
28858	195.09206	6058209643635	0.37536	0.58300	194.89777	0.19429	748	1	0.38231	0.54485	1	0.37460	0.55823	1	0.37845	0.55154	1	0.37526	0.51499	15.33813	1.03425	1	0.62522	0.48122	15.11587	1.03425	1	-0.03162	-0.00434	0.67362	0.00316	1	0.03228	0.00258	0.66129	0.00324	1	0.46198	0.55000	0	
28859	195.09866	6058209709733	0.37546	0.58198	194.89777	0.20090	748	1	0.38231	0.54485	1	0.37460	0.55823	1	0.37845	0.55154	1	0.37522	0.51508	15.45914	1.03425	1	0.62487	0.48114	15.16322	1.03425	1	-0.03158	-0.00429	0.67289	0.00324	1	0.03228	0.00258	0.66129	0.00328	1	0.46198	0.55000	0	
28860	195.10548	6058209777977	0.37552	0.58109	194.89777	0.20772	748	1	0.38173	0.54674	1	0.37317	0.55998	1	0.37745	0.55336	1	0.37504	0.51497	15.77040	1.03425	1	0.62518	0.48072	15.04944	1.03425	1	-0.03158	-0.00429	0.67289	0.00326	1	0.03228	0.00258	0.66129	0.00327	1	0.46198	0.55000	0	
28861	195.11208	6058209843936	0.37545	0.58076	194.89777	0.21431	748	1	0.37109	0.54163	1	0.37518	0.59904	1	0.37314	0.57033	1	0.37513	0.51488	15.75909	1.03425	1	0.62510	0.48057	15.28580	1.03425	1	-0.03158	-0.00429	0.67289	0.00320	1	0.03228	0.00258	0.66129	0.00315	1	0.46198	0.55000	0	
28862	195.11890	6058209912043	0.37538	0.58046	194.89777	0.22113	748	1	0.37109	0.54163	1	0.37518	0.59904	1	0.37314	0.57033	1	0.37530	0.51470	15.54015	1.03425	1	0.62508	0.48041	15.33636	1.03425	1	-0.03158	-0.00429	0.67289	0.00323	1	0.03228	0.00258	0.66129	0.00314	1	0.46198	0.55000	0	
28863	195.12564	6058209979547	0.37561	0.58071	194.89777	0.22787	748	1	0.39572	0.61018	1	0.37057	0.56829	1	0.38314	0.58923	1	0.37529	0.51436	15.21914	1.03425	1	0.62510	0.48019	15.20901	1.03425	1	-0.03158	-0.00429	0.67289	0.00313	1	0.03228	0.00258	0.66129	0.00314	1	0.46198	0.55000	0	
28864	195.13211	6058210044160	0.37545	0.58096	194.89777	0.23434	748	1	0.37892	0.55463	1	0.36110	0.62489	1	0.37001	0.58976	1	0.37528	0.51442	15.28862	1.03425	1	0.62516	0.48037	14.95510	1.03425	1	-0.03158	-0.00429	0.67289	0.00326	1	0.03228	0.00258	0.66129	0.00320	1	0.46198	0.55000	0	
28865	195.13875	6058210110531	0.37530	0.58120	194.89777	0.24098	748	1	0.37892	0.55463	1	0.36110	0.62489	1	0.37001	0.58976	1	0.37517	0.51456	15.39109	1.03425	1	0.62522	0.48031	14.66031	1.03425	1	-0.03162	-0.00424	0.67362	0.00326	1	0.03228	0.00258	0.66129	0.00323	1	0.46198	0.55000	0	
28866	195.14554	6058210178502	0.37531	0.58192	194.89777	0.24777	748	1	0.38315	0.58762	1	0.36769	0.62982	1	0.37542	0.60872	1	0.37522	0.51491	15.23736	1.03425	1	0.62489	0.48047	15.48706	1.03425	1	-0.03162	-0.00424	0.67362	0.00333	1	0.03228	0.00258	0.66129	0.00318	1	0.46198	0.55000	0	
28867	195.15231	6058210246230	0.37478	0.58262	194.89777	0.25455	748	1	0.36783	0.58083	1	0.34200	0.63733	1	0.35491	0.60908	1	0.37543	0.51465	14.97012	1.03425	1	0.62503	0.48052	15.22567	1.03425	1	-0.03162	-0.00424	0.67362	0.00345	1	0.03228	0.00258	0.66129	0.00320	1	0.46198	0.55000	0	
28868	195.15886	6058210311689	0.37427	0.58322	194.89777	0.26109	748	1	0.36783	0.58083	1	0.34088	0.63269	1	0.35435	0.60676	1	0.37509	0.51526	15.90230	1.03425	1	0.62506	0.48114	15.29738	1.04206	1	-0.03158	-0.00429	0.67289	0.00317	1	0.03306	0.00265	0.67823	0.00325	1	0.46198	0.55000	0	
28869	195.16559	6058210378999	0.37384	0.58377	194.89777	0.26782	748	1	0.37174	0.59967	1	0.34145	0.61167	1	0.35660	0.60567	1	0.37509	0.51525	15.94524	1.04206	1	0.62484	0.48066	15.31740	1.04988	1	-0.03158	-0.00429	0.67289	0.00318	1	0.03306	0.00265	0.67823	0.00314	1	0.46198	0.55000	0	
28870	195.17235	6058210446623	0.37387	0.58484	194.89777	0.27458	748	1	0.38589	0.62544	1	0.36440	0.63226	1	0.37514	0.62885	1	0.37501	0.51505	15.76549	1.04988	1	0.62471	0.48063	15.38967	1.05769	1	-0.03158	-0.00429	0.67289	0.00335	1	0.03306	0.00265	0.67823	0.00316	1	0.46198	0.55000	0	
28871	195.17888	6058210511924	0.37390	0.58587	194.89777	0.28111	748	1	0.38590	0.62547	1	0.36440	0.63229	1	0.37515	0.62888	1	0.37516	0.51479	15.59801	1.04983	1	0.62511	0.48065	15.00637	1.05764	1	-0.03114	-0.00419	0.66458	0.00328	1	0.03306	0.00265	0.67823	0.00328	1	0.46198	0.55000	0	
28872	195.18570	6058210580174	0.37371	0.58700	194.89777	0.28793	748	1	0.39210	0.64566	1	0.33910	0.62590	1	0.36560	0.63578	1	0.37524	0.51484	15.55371	1.04977	1	0.62507	0.48056	15.31602	1.04977	1	-0.03114	-0.00419	0.66458	0.00330	1	0.03306	0.00265	0.67823	0.00320	1	0.46198	0.55000	0	
28873	195.19249	6058210648048	0.37340	0.58743	194.89777	0.29472	748	1	0.36759	0.58833	1	0.35186	0.62470	1	0.35973	0.60652	1	0.37509	0.51463	15.62264	1.04191	1	0.62507	0.48057	15.29464	1.04191	1	-0.03114	-0.00419	0.66458	0.00324	1	0.03306	0.00265	0.67823	0.00320	1	0.46198	0.55000	0	
28874	195.19914	6058210714460	0.37313	0.58795	194.89777	0.30138	748	1	0.36886	0.59276	1	0.35291	0.62943	1	0.36089	0.61110	1	0.37506	0.51471	15.87009	1.03405	1	0.62480	0.48064	14.97643	1.03405	1	-0.03114	-0.00419	0.66458	0.00322	1	0.03406	0.00278	0.69877	0.00329	1	0.46198	0.55000	0	
28875	195.20584	6058210781470	0.37258	0.58850	194.89777	0.30807	748	1	0.35145	0.62533	1	0.34272	0.60213	1	0.34709	0.61373	1	0.37508	0.51468	15.96307	1.03405	1	0.62472	0.48036	15.63273	1.03405	1	-0.03114	-0.00419	0.66458	0.00321	1	0.03406	0.00278	0.69877	0.00335	1	0.46198	0.55000	0	
28876	195.21265	6058210849604	0.36239	0.61456	194.89777	0.30807	748	0	0.35651	0.63835	1	0.35114	0.62142	1	0.35382	0.62988	1	0.37503	0.51462	15.90439	1.03405	1	0.62470	0.48046	15.86777	1.03405	1	-0.03114	-0.00419	0.66458	0.00314	1	0.03406	0.00278	0.69877	0.00331	1	0.46198	0.55000	0	
28877	195.21919	6058210915014	0.35750	0.62000	194.89777	0.30807	748	0	0.35514	0.63426	1	0.35007	0.61663	1	0.35261	0.62544	1	0.37506	0.51455	15.72066	1.04191	1	0.62468	0.48051	16.01731	1.04191	1	-0.03162	-0.00414	0.67362	0.00334	1	0.03406	0.00288	0.69877	0.00321	1	0.46198	0.55000	0	
28878	195.22591	6058210982150	0.35563	0.62313	194.89777	0.30807	748	0	0.37226	0.59648	1	0.33150	0.66229	1	0.35188	0.62938	1	0.37494	0.51430	16.08100	1.04977	1	0.62464	0.48023	15.90202	1.04977	1	-0.03162	-0.00414	0.67362	0.00327	1	0.03406	0.00288	0.69877	0.00315	1	0.46198	0.55000	0	
